contest_id,date,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,topic,topic_label,month
511,2016-03-14,5,"Why, yes, I do work for the government.",1.6666666666666667,0.1432878256035158,24,11,10,3,2,topic_2,2016-03-01
511,2016-03-14,6,"Remember, anything worth doing, is worth doing in the hardest possible way.",1.6521739130434785,0.1349673603080148,23,10,11,2,2,topic_2,2016-03-01
511,2016-03-14,7,The forecast calls for another foot of snow and suspension of child labor laws.,1.6363636363636365,0.168330927231373,22,12,6,4,6,topic_6,2016-03-01
511,2016-03-14,8,Have you found your brother yet?,1.619047619047619,0.1614840472172682,21,11,7,3,0,topic_0,2016-03-01
511,2016-03-14,9,I promised to take your mother shoe shopping as soon as I was finished.,1.619047619047619,0.1614840472172682,21,11,7,3,4,topic_4,2016-03-01
511,2016-03-14,10,See how easy it is? It's all in the wrist.,1.6,0.1337712108119877,20,9,10,1,3,topic_3,2016-03-01
511,2016-03-14,11,Not quite yet. Your grandmother is still visiting.,1.6,0.1521771820505364,20,10,8,2,4,topic_4,2016-03-01
511,2016-03-14,12,Your mother doesn't want me hurt. Only humiliated.,1.6,0.1521771820505364,20,10,8,2,2,topic_2,2016-03-01
511,2016-03-14,13,Make yourself useful and bring me the salt shaker for the sidewalk.,1.6,0.1685854460847048,20,11,6,3,4,topic_4,2016-03-01
511,2016-03-14,14,Because I promised your mother we would talk after I finished the driveway.,1.6,0.1835325870964494,20,12,4,4,2,topic_2,2016-03-01
511,2016-03-14,15,"No one likes a show-off, son.",1.5789473684210529,0.1392500690033994,19,9,9,1,2,topic_2,2016-03-01
511,2016-03-14,16,It’s time you learned about managing people’s expectations.,1.5789473684210529,0.1763136073880857,19,11,5,3,2,topic_2,2016-03-01
511,2016-03-14,17,"When you're older, you'll appreciate the comfort of mindless, unnecessary activity.",1.5789473684210529,0.1163727996615929,19,8,11,0,2,topic_2,2016-03-01
511,2016-03-14,18,Only the mediocre workman blames his tools!,1.5789473684210529,0.1763136073880857,19,11,5,3,0,topic_0,2016-03-01
511,2016-03-14,19,"Sure, but does it build character?",1.5789473684210529,0.1588664059322353,19,10,7,2,1,topic_1,2016-03-01
511,2016-03-14,21,A shovel? Why didn't I think of that?,1.5555555555555556,0.1661211114658671,18,10,6,2,1,topic_1,2016-03-01
511,2016-03-14,22,"I could have used that five hours ago, Billy.",1.5555555555555556,0.1661211114658671,18,10,6,2,1,topic_1,2016-03-01
511,2016-03-14,23,You did a fine job but I'm a details guy.,1.5555555555555556,0.1847489415046087,18,11,4,3,2,topic_2,2016-03-01
511,2016-03-14,24,"It's worn down over the years, but it still does the job!",1.5555555555555556,0.1451215902691144,18,9,8,1,3,topic_3,2016-03-01
511,2016-03-14,25,"Shoveling is a journey, son, not a destination.",1.5555555555555556,0.1451215902691144,18,9,8,1,0,topic_0,2016-03-01
511,2016-03-14,26,Do you see how I'm lifting with my legs?,1.5555555555555556,0.1451215902691144,18,9,8,1,3,topic_3,2016-03-01
511,2016-03-14,27,Sometimes being paid by the hour is a good thing.,1.5555555555555556,0.1847489415046087,18,11,4,3,7,topic_7,2016-03-01
511,2016-03-14,28,I've been at this for two days and NOW you find the shovel!,1.5555555555555556,0.1661211114658671,18,10,6,2,1,topic_1,2016-03-01
511,2016-03-14,29,Want to trade again?,1.5555555555555556,0.1847489415046087,18,11,4,3,4,topic_4,2016-03-01
511,2016-03-14,30,"Thanks, but this is my way of avoiding election coverage.",1.5555555555555556,0.1451215902691144,18,9,8,1,6,topic_6,2016-03-01
511,2016-03-14,32,"There are no small shovels, only small shovelers.",1.5294117647058822,0.1740023465617534,17,10,5,2,1,topic_1,2016-03-01
511,2016-03-14,33,"Son, I'm sorry, but we're going to have to let you go.",1.5294117647058822,0.1939839111510723,17,11,3,3,4,topic_4,2016-03-01
511,2016-03-14,34,Tell your mother I'll be in to meet her parents when I'm done.,1.5294117647058822,0.1740023465617534,17,10,5,2,4,topic_4,2016-03-01
511,2016-03-14,35,Let this be a lesson on how the business world works.,1.5294117647058822,0.1740023465617534,17,10,5,2,7,topic_7,2016-03-01
511,2016-03-14,36,"It's not the size of your shovel son, it's how you use it.",1.5294117647058822,0.1939839111510723,17,11,3,3,0,topic_0,2016-03-01
511,2016-03-14,37,I'm more about the process.,1.5,0.1825741858350553,16,10,4,2,4,topic_4,2016-03-01
511,2016-03-14,38,It gets smaller as you get older.,1.5,0.1825741858350553,16,10,4,2,3,topic_3,2016-03-01
511,2016-03-14,39,"You're a shrewd trader, young Thumb!",1.5,0.1825741858350553,16,10,4,2,2,topic_2,2016-03-01
511,2016-03-14,40,This is better for my back.,1.5,0.1581138830084189,16,9,6,1,3,topic_3,2016-03-01
511,2016-03-14,41,"""Your mother said we should be spending more time together"".",1.5,0.1290994448735805,16,8,8,0,2,topic_2,2016-03-01
511,2016-03-14,42,The union won't let us use that one.,1.5,0.1581138830084189,16,9,6,1,6,topic_6,2016-03-01
511,2016-03-14,43,"I told you, we're getting paid by the hour.",1.5,0.1290994448735805,16,8,8,0,7,topic_7,2016-03-01
511,2016-03-14,44,"You look for the dog, I'll look for the hamster.",1.5,0.1825741858350553,16,10,4,2,4,topic_4,2016-03-01
511,2016-03-14,45,"Remember, lift with your knees, not your back!",1.5,0.2041241452319315,16,11,2,3,3,topic_3,2016-03-01
511,2016-03-14,46,"I'm being paid by the hour, not the job.",1.5,0.1581138830084189,16,9,6,1,7,topic_7,2016-03-01
511,2016-03-14,47,"Because they're paying me by the hour, that's why.",1.5,0.1581138830084189,16,9,6,1,7,topic_7,2016-03-01
511,2016-03-14,48,I'm embracing minimalism.,1.5,0.1581138830084189,16,9,6,1,2,topic_2,2016-03-01
511,2016-03-14,49,It's good practice for when you never amount to anything.,1.5,0.2041241452319315,16,11,2,3,3,topic_3,2016-03-01
511,2016-03-14,50,I was your age when I started.,1.5,0.2041241452319315,16,11,2,3,2,topic_2,2016-03-01
511,2016-03-14,31,"Dad, is this what you meant when you told mom size doesn't matter?",1.5333333333333334,0.1652319197418807,15,8,6,1,2,topic_2,2016-03-01
512,2016-03-21,0,"We're pretentious, not ostentatious.",2.25,0.1680053762580617,32,11,2,19,2,topic_2,2016-03-01
512,2016-03-21,1,Broga meets on the 2nd floor.,2.0,0.2415229457698239,16,7,2,7,1,topic_1,2016-03-01
512,2016-03-21,3,"I told you to bring your own, that's from our lobby.",1.8571428571428568,0.1771924779845835,14,4,8,2,4,topic_4,2016-03-01
512,2016-03-21,11,Yoga for idiots is tomorrow.,1.7857142857142858,0.2142857142857142,14,6,5,3,3,topic_3,2016-03-01
512,2016-03-21,4,"Let her out, Fred.",1.8461538461538465,0.2492592576310715,13,6,3,4,4,topic_4,2016-03-01
512,2016-03-21,5,First visit?,1.8461538461538465,0.2220577958421637,13,5,5,3,4,topic_4,2016-03-01
512,2016-03-21,13,First class?,1.7692307692307692,0.2307692307692307,13,6,4,3,7,topic_7,2016-03-01
512,2016-03-21,389,No carpets allowed. Try fringe yoga down the street.,1.3846153846153846,0.140441681411581,13,8,5,0,3,topic_3,2016-03-01
512,2016-03-21,6,"I'm sorry, but we cancelled the order because Governor Christie has dropped the class.",1.8333333333333333,0.2409996018270737,12,5,4,3,7,topic_7,2016-03-01
512,2016-03-21,7,"Sorry, that won't fly!",1.8333333333333333,0.207193853502687,12,4,6,2,4,topic_4,2016-03-01
512,2016-03-21,8,"I'm sorry, we don't allow performance enhancing rugs.",1.8333333333333333,0.1666666666666666,12,3,8,1,3,topic_3,2016-03-01
512,2016-03-21,14,Magic carpet yoga is on the roof,1.75,0.2175970699446223,12,5,5,2,3,topic_3,2016-03-01
512,2016-03-21,16,"If she's actually dead, I don't think yoga can help.",1.75,0.25,12,6,3,3,3,topic_3,2016-03-01
512,2016-03-21,17,First time here?,1.75,0.1794351406413183,12,4,7,1,4,topic_4,2016-03-01
512,2016-03-21,18,"No, I'm pretty sure all of the hotties have their own mats.",1.75,0.2175970699446223,12,5,5,2,1,topic_1,2016-03-01
512,2016-03-21,21,Your failure to follow instructions is restricting my infinite bliss.,1.75,0.25,12,6,3,3,2,topic_2,2016-03-01
512,2016-03-21,22,"You're sure it's the one you came in with, and not my missing office rug?",1.75,0.25,12,6,3,3,1,topic_1,2016-03-01
512,2016-03-21,23,The rug can stay but those tube socks have got to go.,1.75,0.2786602145113563,12,7,1,4,3,topic_3,2016-03-01
512,2016-03-21,41,One does not win at yoga.,1.6666666666666667,0.2562353715952691,12,7,2,3,3,topic_3,2016-03-01
512,2016-03-21,1677,I get it: you're angry with the donor-class Yoga establishment.,1.1666666666666667,0.1123666437438737,12,10,2,0,3,topic_3,2016-03-01
512,2016-03-21,9,Man cave yoga is in the back.,1.818181818181818,0.2634795772034443,11,5,3,3,3,topic_3,2016-03-01
512,2016-03-21,10,"Look, you and I both know that doesn't fly in here.",1.818181818181818,0.2959785562927219,11,6,1,4,4,topic_4,2016-03-01
512,2016-03-21,24,First day?,1.7272727272727273,0.2727272727272727,11,6,2,3,4,topic_4,2016-03-01
512,2016-03-21,25,This is just like that time you brought the foam finger to the ballet.,1.7272727272727273,0.194978278086611,11,4,6,1,3,topic_3,2016-03-01
512,2016-03-21,26,These better be natural fibers.,1.7272727272727273,0.2727272727272727,11,6,2,3,3,topic_3,2016-03-01
512,2016-03-21,27,Everyone is equally welcome here. But you need to leave.,1.7272727272727273,0.2727272727272727,11,6,2,3,4,topic_4,2016-03-01
512,2016-03-21,28,I'm afraid that won't fly,1.7272727272727273,0.2370619056437326,11,5,4,2,4,topic_4,2016-03-01
512,2016-03-21,29,Let's say smaller is better sometimes.,1.7272727272727273,0.2370619056437326,11,5,4,2,3,topic_3,2016-03-01
512,2016-03-21,30,You must be the new guy.,1.7272727272727273,0.194978278086611,11,4,6,1,2,topic_2,2016-03-01
512,2016-03-21,31,This is a traditional Yoga studio. Polyvinyl Chloride mats only.,1.7272727272727273,0.2370619056437326,11,5,4,2,3,topic_3,2016-03-01
512,2016-03-21,404,It was given to me by a Yoga Genie,1.3636363636363635,0.2032789070454354,11,8,2,1,3,topic_3,2016-03-01
512,2016-03-21,1591,Got it on Craigslist.,1.181818181818182,0.1219673442272612,11,9,2,0,7,topic_7,2016-03-01
512,2016-03-21,1592,I think your mantra is defective.,1.181818181818182,0.1219673442272612,11,9,2,0,2,topic_2,2016-03-01
512,2016-03-21,1593,How did you get through the Idiot Detector?,1.181818181818182,0.1219673442272612,11,9,2,0,1,topic_1,2016-03-01
512,2016-03-21,1789,"We've seen a lot of newcomers inspired by the primaries ... people finding they can hold all kinds of awkward positions. But for us, size actually does matter and it's just too big.",1.0909090909090908,0.0953462589245592,11,10,1,0,6,topic_6,2016-03-01
512,2016-03-21,2,Please put that back in reception.,1.9,0.1795054935711501,10,2,7,1,4,topic_4,2016-03-01
512,2016-03-21,32,"Normally we use smaller mats, but I'm flexible.",1.7,0.3,10,6,1,3,3,topic_3,2016-03-01
512,2016-03-21,33,You can stay but no grunting or high fiving this time.,1.7,0.2603416558635552,10,5,3,2,4,topic_4,2016-03-01
512,2016-03-21,34,"Unfortunately, we are not flexible on mats.",1.7,0.213437474581095,10,4,5,1,3,topic_3,2016-03-01
512,2016-03-21,35,Namaste. Now beat it.,1.7,0.3,10,6,1,3,1,topic_1,2016-03-01
512,2016-03-21,36,The rug is fine. It's the Red Sox cap that offends my chakras.,1.7,0.2603416558635552,10,5,3,2,3,topic_3,2016-03-01
512,2016-03-21,37,Men always think it's about size.,1.7,0.2603416558635552,10,5,3,2,3,topic_3,2016-03-01
512,2016-03-21,38,Your first time here?,1.7,0.2603416558635552,10,5,3,2,4,topic_4,2016-03-01
512,2016-03-21,39,"Ok, mansplain this one.",1.7,0.3,10,6,1,3,2,topic_2,2016-03-01
512,2016-03-21,40,Even when you try to do things I love you irritate me.,1.7,0.2603416558635552,10,5,3,2,2,topic_2,2016-03-01
512,2016-03-21,121,May I suggest you work on your outer self first.,1.6,0.2211083193570266,10,5,4,1,2,topic_2,2016-03-01
512,2016-03-21,382,"Your passive-aggressive schtick is wearing thin. Please go home and make dinner for the kids, okay?",1.4,0.2211083193570266,10,7,2,1,5,topic_5,2016-03-01
512,2016-03-21,733,"Make yourself at Om, Bill.",1.3,0.1527525231651947,10,7,3,0,4,topic_4,2016-03-01
512,2016-03-21,734,"Excuse me, deliveries are through the rear entrance only.",1.3,0.213437474581095,10,8,1,1,7,topic_7,2016-03-01
512,2016-03-21,735,"First, I must thank you for leaving the recliner and TV at home this week.",1.3,0.1527525231651947,10,7,3,0,4,topic_4,2016-03-01
513,2016-03-27,754,If he'd file his taxes online we wouldn't have to haul around this long form.,1.4285714285714286,0.1727058642362825,14,9,4,1,0,topic_0,2016-03-01
513,2016-03-27,482,"When we go through security, I'll do the talking.",1.5,0.1507556722888818,12,6,6,0,4,topic_4,2016-03-01
513,2016-03-27,1,He insisted on a contract no longer than one page.,2.090909090909091,0.2845904698636096,11,4,2,5,0,topic_0,2016-03-01
513,2016-03-27,2,We're only allowed one carry on item.,2.0,0.2696799449852968,11,4,3,4,7,topic_7,2016-03-01
513,2016-03-27,3,Don't ask me. I'm just the middle man.,2.0,0.2696799449852968,11,4,3,4,2,topic_2,2016-03-01
513,2016-03-27,7,Be alert. There's a revolving door up ahead.,2.0,0.3015113445777636,11,5,1,5,6,topic_6,2016-03-01
513,2016-03-27,972,Isn't it your turn to be the middleman?,1.2727272727272727,0.1408357580439061,11,8,3,0,2,topic_2,2016-03-01
513,2016-03-27,973,I don't care how rich we made him. Winning an oversized novelty check doesn't give him the right to keep my pen.,1.2727272727272727,0.1408357580439061,11,8,3,0,0,topic_0,2016-03-01
513,2016-03-27,1907,It's the way he would have wanted it ...,1.0909090909090908,0.0953462589245592,11,10,1,0,0,topic_0,2016-03-01
513,2016-03-27,5,Must you always take the opposing side of every case?,2.0,0.2108185106778919,10,2,6,2,2,topic_2,2016-03-01
513,2016-03-27,6,Wanna share a cab?,2.0,0.2981423969999719,10,4,2,4,4,topic_4,2016-03-01
513,2016-03-27,9,"Remember, the success of this presentation depends on our finding three seats together.",1.9,0.2333333333333333,10,3,5,2,6,topic_6,2016-03-01
513,2016-03-27,57,I'll debrief you two later.,1.8,0.2905932629027116,10,5,2,3,4,topic_4,2016-03-01
513,2016-03-27,873,I wish mother wouldn't pack our lunches together.,1.4,0.1632993161855451,10,6,4,0,5,topic_5,2016-03-01
513,2016-03-27,947,I think an electronic shared folder would be more effective.,1.3,0.1527525231651947,10,7,3,0,7,topic_7,2016-03-01
513,2016-03-27,948,Are we all on the same page?,1.3,0.1527525231651947,10,7,3,0,2,topic_2,2016-03-01
513,2016-03-27,1776,Didn't the prosecuting attorney say that three of us should handle the case?,1.2,0.1333333333333333,10,8,2,0,7,topic_7,2016-03-01
513,2016-03-27,1810,I still think printing the document on multiple pages makes more sense.,1.2,0.1333333333333333,10,8,2,0,7,topic_7,2016-03-01
513,2016-03-27,1906,'Who's turn to take it home tonight?',1.1,0.1054092553389459,10,9,1,0,4,topic_4,2016-03-01
513,2016-03-27,0,"I'm just saying, I can see why the 'brief'case is more popular.",2.111111111111111,0.2605786533235237,9,2,4,3,1,topic_1,2016-03-01
513,2016-03-27,4,It's a merger case.,2.0,0.2886751345948128,9,3,3,3,7,topic_7,2016-03-01
513,2016-03-27,8,Act normal.,2.0,0.2886751345948128,9,3,3,3,2,topic_2,2016-03-01
513,2016-03-27,10,And I thought sharing an office was bad.,1.8888888888888888,0.2003084041924437,9,2,6,1,7,topic_7,2016-03-01
513,2016-03-27,11,I started off where you are. And look at me now!,1.8888888888888888,0.2605786533235237,9,3,4,2,2,topic_2,2016-03-01
513,2016-03-27,12,"Try to remember to say 'xylophone', not 'secret nuclear device'.",1.8888888888888888,0.2605786533235237,9,3,4,2,1,topic_1,2016-03-01
513,2016-03-27,13,This briefcase exchange is going to be much harder than we initially thought,1.8888888888888888,0.2605786533235237,9,3,4,2,6,topic_6,2016-03-01
513,2016-03-27,14,This would be a lot easier if we carpooled too.,1.8888888888888888,0.3093202423794456,9,4,2,3,7,topic_7,2016-03-01
513,2016-03-27,15,This invention sounded better at the bar.,1.8888888888888888,0.2605786533235237,9,3,4,2,1,topic_1,2016-03-01
513,2016-03-27,16,I say that next time we try the cases separately.,1.8888888888888888,0.2003084041924437,9,2,6,1,7,topic_7,2016-03-01
513,2016-03-27,17,Share a cab?,1.8888888888888888,0.2605786533235237,9,3,4,2,7,topic_7,2016-03-01
513,2016-03-27,58,When the boss said he wanted three of us on the case I didn’t think this is what he had in mind.,1.7777777777777777,0.2777777777777778,9,4,3,2,7,topic_7,2016-03-01
513,2016-03-27,59,We really should switch to legal size paper.,1.7777777777777777,0.2777777777777778,9,4,3,2,6,topic_6,2016-03-01
513,2016-03-27,60,Thank God we all work in the same building.,1.7777777777777777,0.2777777777777778,9,4,3,2,7,topic_7,2016-03-01
513,2016-03-27,61,"If anyone asks, you packed your own suitcase.",1.7777777777777777,0.2777777777777778,9,4,3,2,4,topic_4,2016-03-01
513,2016-03-27,101,"If this presentation goes well, I'm moving to front handle.",1.6666666666666667,0.1666666666666666,9,3,6,0,4,topic_4,2016-03-01
513,2016-03-27,338,Remember when machine guns used to fit inside violin cases?,1.5555555555555556,0.2939723678960656,9,6,1,2,1,topic_1,2016-03-01
513,2016-03-27,749,The size of laptops is getting out of hand.,1.4444444444444444,0.1756820922315766,9,5,4,0,3,topic_3,2016-03-01
513,2016-03-27,750,You're the one that wanted to be a partner.,1.4444444444444444,0.1756820922315766,9,5,4,0,2,topic_2,2016-03-01
513,2016-03-27,904,"""Do you think they will think we are ""TEAM PLAYERS"" now?",1.3333333333333333,0.2357022603955158,9,7,1,1,6,topic_6,2016-03-01
513,2016-03-27,914,"Separate, yes; but equal",1.3333333333333333,0.1666666666666666,9,6,3,0,1,topic_1,2016-03-01
513,2016-03-27,1691,"Not much....my lunch, some paperwork, a shovel... why do you ask ?",1.2222222222222223,0.1469861839480328,9,7,2,0,5,topic_5,2016-03-01
513,2016-03-27,1692,This time you do the massage.,1.2222222222222223,0.1469861839480328,9,7,2,0,3,topic_3,2016-03-01
513,2016-03-27,1693,If P. C. Vey had given us normal sized hands.....it would not take three of us to carry this suitcase.,1.2222222222222223,0.1469861839480328,9,7,2,0,1,topic_1,2016-03-01
513,2016-03-27,1905,"You're lucky, last month was Group Hug Fridays.",1.1111111111111112,0.1178511301977579,9,8,1,0,2,topic_2,2016-03-01
513,2016-03-27,18,This job-share isn't as flexible as I thought it would be.,1.875,0.2950484221760411,8,3,3,2,7,topic_7,2016-03-01
513,2016-03-27,19,Wait till you see the file cabinets.,1.875,0.2950484221760411,8,3,3,2,7,topic_7,2016-03-01
513,2016-03-27,20,I think she's impressed.,1.875,0.3503824441133675,8,4,1,3,1,topic_1,2016-03-01
513,2016-03-27,21,"So kid , how'd you like your first day in the ironing board business ?",1.875,0.2950484221760411,8,3,3,2,7,topic_7,2016-03-01
513,2016-03-27,22,It's a long brief.,1.875,0.3503824441133675,8,4,1,3,1,topic_1,2016-03-01
513,2016-03-27,23,I apparently didn’t read the fine print of the RideShare program.,1.875,0.2950484221760411,8,3,3,2,7,topic_7,2016-03-01
514,2016-04-03,0,"No, you grow up",1.9408602150537635,0.0581486791419333,186,64,69,53,2,topic_2,2016-04-01
514,2016-04-03,1,"Sheriff, I feel like we're just going through the motions here.",1.9186046511627908,0.0537143624377282,172,50,86,36,6,topic_6,2016-04-01
514,2016-04-03,3,Sometimes I feel like we're just going through the motions.,1.9,0.0588860044599121,150,47,71,32,2,topic_2,2016-04-01
514,2016-04-03,2,We're losing them! They're gaining on us! We're losing them! They're gaining on us!,1.9071428571428573,0.0686804332301212,140,53,47,40,6,topic_6,2016-04-01
514,2016-04-03,4,I think they're toying with us.,1.8814814814814813,0.065707740142487,135,48,55,32,6,topic_6,2016-04-01
514,2016-04-03,8,Head for the carousel! It's our only chance!,1.856060606060606,0.0714450298628893,132,55,41,36,6,topic_6,2016-04-01
514,2016-04-03,5,Tell me again why we are holding on to our hats?,1.8682170542635657,0.0690640685318041,129,49,48,32,6,topic_6,2016-04-01
514,2016-04-03,10,I ain't going back to timeout!,1.8527131782945736,0.0688189182347469,129,50,48,31,4,topic_4,2016-04-01
514,2016-04-03,9,"For goodness sake, it was only a piggy bank!",1.8548387096774197,0.0674490690771009,124,45,52,27,7,topic_7,2016-04-01
