contest_id,date,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
518,2016-05-01,68,"Can we move this along, sir? We've booked for 9:30.",1.5238095238095235,0.0842336704814451,63,36,21,6,unknown,neutral
518,2016-05-01,94,"April fool, Dad! I donât even wear contacts.",1.492063492063492,0.0901526721027086,63,40,15,8,sarcasm,negative
518,2016-05-01,96,"Uh, my dad goes a little overboard in the retelling of the Passover story.",1.4918032786885247,0.0830529188719708,61,36,20,5,exaggeration,negative
522,2016-05-29,1,"Yes sir, a martini for you and a screwdriver for the monster.",1.796319018404908,0.0157406978032525,2445,1040,863,542,unknown,neutral
522,2016-05-29,2,"Do you still need a hand, Sir?",1.7570934256055364,0.0202513203423784,1445,646,504,295,unknown,neutral
522,2016-05-29,6,"Will you be requiring anything else before I run like hell, sir?",1.7021013597033374,0.0272447816430954,809,399,252,158,irony,negative
522,2016-05-29,7,"You said you needed a hand, sir?",1.6970108695652173,0.0271731273917777,736,345,269,122,sarcasm,neutral
522,2016-05-29,10,"Will the gentleman be alive for dinner, sir?",1.6473880597014925,0.0325785606545794,536,280,165,91,unknown,neutral
522,2016-05-29,11,"Will you be needing any more of me, sir?",1.6281179138321995,0.0353889465799062,441,234,137,70,sarcasm,neutral
522,2016-05-29,12,"You know, of course sir, that if he kills someone, they'll say the butler did it.",1.6213592233009708,0.0357925244285542,412,216,136,60,sarcasm,negative
522,2016-05-29,13,"There is a scarcity of brains, sir. It's an election year.",1.6146341463414635,0.0361476186996942,410,219,130,61,unknown,negative
522,2016-05-29,14,"Yes sir, I have a reasonably high IQ. Why do you ask?",1.6015831134564644,0.0364979202786697,379,201,128,50,sarcasm,positive
522,2016-05-29,15,I'm sorry sir but it's an election year. Brains are impossible to find.,1.600997506234414,0.0377152675017372,401,226,109,66,sarcasm,negative
522,2016-05-29,17,"He is polling well, sir, even without a brain.",1.6,0.039573711140508,360,202,100,58,wit-surprise,neutral
522,2016-05-29,18,"Itâs the Republican Party sir, they need some advice on how to control a monster.",1.5935334872979214,0.036002770733572,433,245,119,69,unknown,negative
522,2016-05-29,22,Did you need a hand sir?,1.5671140939597314,0.0407760511858742,298,166,95,37,unknown,neutral
522,2016-05-29,24,"I regret to be the bearer of bad news, sir, but the Republicans have already created one.",1.5639344262295083,0.0449094668214492,305,189,60,56,sarcasm,negative
522,2016-05-29,25,"Shall I give you a hand, sir?",1.5629629629629629,0.042700657288385,270,151,86,33,sarcasm,neutral
522,2016-05-29,26,"And if I may, Sir, good luck at the Science Fair.",1.5629139072847682,0.040391561602405,302,169,96,37,unknown,positive
522,2016-05-29,28,"The Russian sports ministry on the phone, sir.",1.5551330798479088,0.0425834262295728,263,147,86,30,sarcasm,neutral
522,2016-05-29,29,"I could shuffle my feet on the carpet, sir.",1.553030303030303,0.0441368121066244,264,153,76,35,wit-surprise,neutral
522,2016-05-29,32,"I think gender neutral is the right choice, sir.",1.539855072463768,0.0424173371412771,276,161,81,34,sarcasm,neutral
522,2016-05-29,34,"Will the gentleman be alive in time for dinner, sir?",1.5350877192982455,0.0470801555165843,228,135,64,29,unknown,neutral
522,2016-05-29,36,Im glad your sitting down sir....the electric bill just came.,1.531835205992509,0.0428622068395349,267,157,78,32,sarcasm,positive
522,2016-05-29,37,"Tech support is here, sir. They said they can install more memory.",1.5305164319248827,0.0458798598255682,213,121,71,21,unknown,positive
522,2016-05-29,39,Excuse me Sir. Which bathroom will it be using?,1.5271966527196652,0.0454639097031748,239,142,68,29,sarcasm,neutral
522,2016-05-29,40,"Your Big & Tall order has arrived, sir.",1.5269709543568464,0.0432262792418381,241,138,79,24,unknown,positive
522,2016-05-29,41,"I actually preferred it when you were growing weed, sir.",1.5201612903225807,0.0464030741551375,248,154,59,35,sarcasm,positive
522,2016-05-29,42,"Sir, shall I add another place setting for dinner?",1.5198237885462555,0.0496882788060759,227,144,48,35,sarcasm,neutral
522,2016-05-29,45,Will he be alive in time for dinner sir?,1.5151515151515151,0.0478597002409302,231,144,55,32,sarcasm,neutral
522,2016-05-29,47,"He won't love you like I do, sir.",1.5119617224880382,0.0503530267460506,209,131,49,29,sarcasm,negative
522,2016-05-29,49,"No sir, I don't think this is what she meant by 'make new friends.'",1.5095238095238095,0.0468854404807249,210,125,63,22,sarcasm,negative
522,2016-05-29,50,If you won't be needing me any more this evening sir I think I'll be running for my life now.,1.5082872928176796,0.0534958301045511,181,113,44,24,sarcasm,negative
522,2016-05-29,51,"It's too late, sir. It's Clinton or Trump.",1.5068493150684932,0.0485946192103561,219,137,53,29,sarcasm,negative
522,2016-05-29,52,"Sir, the hardware store didn't know what I meant by ""neck"" bolts.",1.5045045045045045,0.0445779046900328,222,131,70,21,irony,negative
522,2016-05-29,54,"Sir, it's the power company. Again.",1.5026178010471205,0.047462096695644,191,112,62,17,irony,neutral
522,2016-05-29,56,"Sir, should I set an extra place for dinner?",1.5023255813953489,0.0479415072335989,215,133,56,26,sarcasm,neutral
522,2016-05-29,57,"Yes sir, good help is hard to make.",1.502262443438914,0.0428443820012845,221,127,77,17,sarcasm,neutral
522,2016-05-29,58,"Sadly, sir, monster.com is already taken. Did you have a second choice?",1.4977168949771689,0.0472858625518737,219,136,57,26,sarcasm,negative
522,2016-05-29,59,"Sir, may I say, by using domestic parts you are making America Great Again",1.4976525821596245,0.0478172757162095,213,132,56,25,unknown,positive
522,2016-05-29,60,"Sir, I think this is taking pro-life too far.",1.492822966507177,0.0480191048698617,209,130,55,24,unknown,negative
522,2016-05-29,61,"I'm giving my notice, sir. My heart's just not in it.",1.4926829268292685,0.0472179193521338,205,125,59,21,unknown,negative
522,2016-05-29,62,"You needed a hand, sir?",1.4926108374384237,0.0470406257563033,203,123,60,20,sarcasm,neutral
522,2016-05-29,63,"If there's nothing else sir, I'll be retiring for the evening. Scream if you need me.",1.492537313432836,0.0479009150324812,201,123,57,21,sarcasm,negative
522,2016-05-29,68,"Congratulations, sir. You've been named Recycler of the Month.",1.4874371859296482,0.0487701112798257,199,124,53,22,sarcasm,positive
522,2016-05-29,70,"Would you like me to bring you another cold one before I retire for the night, Sir?",1.4854368932038835,0.048039053563626,206,129,54,23,unknown,neutral
522,2016-05-29,72,Should I grab you another cold one Sir?,1.482926829268293,0.0482080230256051,205,129,53,23,sarcasm,neutral
522,2016-05-29,73,"I checked, sir, and 'monster.com' has been taken.",1.481081081081081,0.0485342695092592,185,113,55,17,sarcasm,neutral
522,2016-05-29,75,"The electrical bill just arrived, sir. You might want to consider solar.",1.4803921568627452,0.0493661085005555,204,131,48,25,sarcasm,negative
522,2016-05-29,76,"Sir, will he make America great again?",1.47979797979798,0.0514914191810078,198,130,41,27,unknown,neutral
522,2016-05-29,77,"Sir, your mother suggests that you ""make a friend"" in a less literal manner.",1.479591836734694,0.0487731126621851,196,123,52,21,sarcasm,neutral
522,2016-05-29,78,"The cook was wondering if she can use the microwave now, sir?",1.4789473684210526,0.0487709681783752,190,118,53,19,unknown,neutral
522,2016-05-29,82,It's Wednesday sir - Igor is always off on hump day,1.476439790575916,0.051871552960626,191,125,41,25,unknown,neutral
522,2016-05-29,83,"With which gender will it be self-identifying, sir?",1.476439790575916,0.0474316898139941,191,117,57,17,unknown,neutral
522,2016-05-29,84,"But sir, the Republicans have already created a monster.",1.4759358288770053,0.0504826088519838,187,119,47,21,sarcasm,negative
522,2016-05-29,85,"I certainly hope, sir, that you will offer him clear instruction on which restroom to use.",1.4748603351955307,0.0533354466885409,179,117,39,23,unknown,positive
522,2016-05-29,89,"Sir, Paul Ryan called and he said he'll take whatever you have.",1.4705882352941178,0.0548240044556052,170,112,36,22,sarcasm,neutral
522,2016-05-29,92,"Itâs Mr. Trumpâs campaign on the phone, sir. When will the Vice President be ready?",1.4685714285714286,0.0542381608330017,175,116,36,23,sarcasm,neutral
522,2016-05-29,94,"Anything for the recycling bin, sir?",1.4666666666666666,0.0494538765858962,180,113,50,17,irony,neutral
522,2016-05-29,95,"Shall I reanimate the leftovers, sir?",1.4666666666666666,0.0494538765858962,180,113,50,17,wit-surprise,neutral
522,2016-05-29,99,"AC or DC, sir?",1.4625,0.0516150330351548,160,100,46,14,unknown,neutral
522,2016-05-29,100,"Need a hand, sir?",1.4615384615384617,0.0517379007026576,169,108,44,17,sarcasm,neutral
523,2016-06-05,94,Never Airbnb from a man in a yellow hat.,1.528169014084507,0.0588689569101291,142,84,41,17,sarcasm,negative
524,2016-06-12,25,It suddenly dawned on Sir Desmond that Second Hand Smoke was the least of his worries.,1.5,0.0693173301125431,102,63,27,12,irony,neutral
524,2016-06-12,92,"Careful little man, I'm packing heat!",1.4166666666666667,0.07062763560249,72,46,22,4,sarcasm,neutral
524,2016-06-12,96,"""Nessie--I am your father.",1.4146341463414631,0.0755412458794924,82,57,16,9,unknown,neutral
526,2016-07-03,84,"Yea, I know! The worst one I've been called is ""Sir Cumference"".",1.5057471264367817,0.0781939329936433,87,55,20,12,wit-surprise,negative
527,2016-07-10,55,"Don't worry Sir, I will have her home by 11 p.m.",1.5263157894736843,0.0745904912192332,95,58,24,13,sarcasm,positive
527,2016-07-10,69,"You should have no more problems with your satellite service now, sir.",1.511111111111111,0.0710970647800293,90,53,28,9,unknown,negative
528,2016-07-17,14,"First, I'd like to thank you all for not joining the lawsuit against my brother's architectural firm...",1.5526315789473684,0.1233561522016326,38,23,9,6,sarcasm,neutral
529,2016-07-31,40,Do you know my brother-in-law? He also has no visible means of support.,1.6534653465346534,0.0788979081708377,101,55,26,20,wit-surprise,negative
530,2016-08-07,1,The consensus of your wise men is: move the chair.,1.7675438596491229,0.0506316513591674,228,99,83,46,sarcasm,neutral
530,2016-08-07,23,"Not afraid, sir - frayed!",1.6277372262773722,0.0655322195411524,137,75,38,24,unknown,neutral
530,2016-08-07,33,"Greetings! Happy Birthday, from your brother, second in line to the throne.",1.589928057553957,0.0627896890966511,139,78,40,21,sarcasm,positive
530,2016-08-07,73,"It replaces the cloud of suspicion, sir.",1.5416666666666667,0.0678767969964321,120,73,29,18,wit-surprise,neutral
530,2016-08-07,90,The pen won't stand a chance sir.,1.5294117647058822,0.0662585147148738,119,72,31,16,incongruity-absurdity,negative
530,2016-08-07,99,"No, sir, the pen is still mightier",1.518181818181818,0.0680134144912751,110,67,29,14,unknown,neutral
531,2016-08-14,9,"Young man, the lawn isn't going to eat itself.",1.732368896925859,0.0321943513436073,553,252,197,104,sarcasm,negative
532,2016-08-28,61,"Give a man a fish, you feed him for a day. Teach a man to fish -- and this can happen.",1.411764705882353,0.0424506903052421,238,162,54,22,irony,neutral
532,2016-08-28,93,I guess I just discovered the Isle of Man.,1.385321100917431,0.0420465915006723,218,150,52,16,unknown,neutral
533,2016-09-04,3,Before this I was a bus-boy.,1.7640449438202248,0.0500815745615768,267,128,74,65,wit-surprise,neutral
533,2016-09-04,6,"The restroom is located just behind you, sir.",1.7470355731225296,0.0534009130765349,253,131,55,67,unknown,neutral
533,2016-09-04,13,"Is this far enough away from the kitchen for you, sir?",1.6859903381642511,0.0527356255118908,207,102,68,37,unknown,neutral
533,2016-09-04,15,"Sorry, sir, we only accept Metrocard.",1.6649746192893402,0.0547846250819681,197,102,59,36,unknown,neutral
533,2016-09-04,63,"Sir, there is no other table further from the kitchen.",1.564625850340136,0.0611053002744998,147,86,39,22,unknown,neutral
533,2016-09-04,70,"Yes sir, the pigeon is both free range and locally sourced.",1.563758389261745,0.0626824546336643,149,90,34,25,unknown,positive
533,2016-09-04,78,"We only take MetroCard, sir.",1.5616438356164384,0.0566524869175812,146,80,50,16,unknown,neutral
534,2016-09-11,19,"Sir, you should probably assume your human form for the shareholders meeting.",1.6168582375478928,0.0482047015051126,261,148,65,48,sarcasm,neutral
535,2016-09-18,15,"I swear the ad said ""single white male.""",1.6554621848739497,0.0511797317917586,238,129,62,47,unknown,neutral
535,2016-09-18,74,"My Dad said his first car had fins, too.",1.5217391304347827,0.0585055582920691,161,101,36,24,incongruity-absurdity,neutral
536,2016-09-25,12,My father had a checkered past.,1.6518987341772151,0.0628075534955179,158,86,41,31,incongruity-absurdity,neutral
537,2016-10-02,34,My first husband invented fire.,1.5324675324675323,0.0427337096235303,308,192,68,48,unknown,neutral
537,2016-10-02,73,Big shoes to fill. His dad discovered fire.,1.4698795180722892,0.045175324633241,249,164,53,32,wit-surprise,neutral
537,2016-10-02,89,"When his Tinder profile said 'early man,' I though it meant he was punctual.",1.4556962025316456,0.045301442963563,237,157,52,28,sarcasm,neutral
537,2016-10-02,96,I just feel like evolution is something that happens to other women's husbands.,1.4506437768240343,0.0478334829800625,233,161,39,33,sarcasm,neutral
538,2016-10-09,52,"You might be her cat, but I'm her little man, so back off.",1.4439834024896263,0.0435091475282023,241,159,57,25,sarcasm,neutral
539,2016-10-16,66,"Dad, we've been rethinking that bit about 'following in your footsteps.'",1.4958333333333331,0.0433909270199687,240,145,71,24,irony,neutral
541,2016-10-30,14,The last man in my life and still a disappointment.,1.6992084432717678,0.0415820653475688,379,198,97,84,sarcasm,negative
541,2016-10-30,16,"Any wheat you need reaped, or your husband, lover, neighbors, etc?",1.691891891891892,0.0361960849256786,370,164,156,50,sarcasm,neutral
541,2016-10-30,20,Hold on. Let me get my husband.,1.668639053254438,0.044630531117185,338,188,74,76,sarcasm,neutral
541,2016-10-30,38,"Good, you're here. I'll go get my husband.",1.6051660516605166,0.0465794252072745,271,154,70,47,sarcasm,positive
541,2016-10-30,55,I'll get my husband.,1.5789473684210529,0.0476929877881537,247,143,65,39,sarcasm,neutral
541,2016-10-30,72,"All right, don't tell us. Dad and I are just happy you got any job at all.",1.5486725663716814,0.0477548232326797,226,132,64,30,sarcasm,positive
542,2016-11-06,53,What's even worse is her husband's codpiece.,1.497560975609756,0.0524959929895327,205,135,38,32,sarcasm,negative
542,2016-11-06,67,Her father caught her necking.,1.4680851063829787,0.0502605880448352,188,121,46,21,unknown,neutral
542,2016-11-06,70,Since her brother was beheaded she's in line for the throne,1.4648648648648648,0.0514255138904421,185,121,42,22,unknown,neutral
544,2016-11-20,40,"""Have your man call my man"".",1.617391304347826,0.0805990241849462,115,73,13,29,unknown,neutral
544,2016-11-20,83,Have your man call my man.,1.56,0.0868296835154542,100,69,6,25,sarcasm,neutral
545,2016-11-27,31,"Who swiped my watering can, and WHO CHANGED THE BOY-GIRL, BOY-GIRL SEATING ??",1.65625,0.0663792201278372,160,93,29,38,unknown,negative
546,2016-12-04,67,"It's either a brilliant commentary on man's loneliness, or payback for SeaWorld.",1.5972222222222223,0.0633494676759144,144,82,38,24,unknown,positive
547,2016-12-11,38,And they say men are too proud to ask for directions..,1.5622641509433963,0.0433091327796407,265,149,83,33,sarcasm,negative
548,2016-12-18,2,"Sir, I don't make the laws of physics I just enforce them.",1.907161803713528,0.0298385688124646,754,291,242,221,unknown,neutral
548,2016-12-18,4,"I don't make the laws of physics, sir. I just enforce them.",1.7760180995475112,0.0374121169074282,442,197,147,98,wit-surprise,neutral
548,2016-12-18,5,"Sir, please take one small step out of the vehicle.",1.7146974063400575,0.0422930395921709,347,171,104,72,unknown,neutral
548,2016-12-18,6,"Take one small step out of the vehicle, sir.",1.7105263157894737,0.0434668836625299,342,174,93,75,irony,neutral
548,2016-12-18,13,"Sir, I just need you to take one small step out of the vehicle.",1.6744186046511629,0.0431450492426508,301,149,101,51,unknown,neutral
548,2016-12-18,18,"Sir, I usually ask this rhetorically, but do you know how fast you were going?",1.6620209059233448,0.0455382420224584,287,150,84,53,sarcasm,neutral
548,2016-12-18,37,"Sir, I'm going to need you to eject from the vehicle.",1.5956521739130434,0.0510745837353435,230,134,55,41,sarcasm,neutral
548,2016-12-18,43,"Sir, your registration is 80 years in the future.",1.583710407239819,0.0508466689229564,221,128,57,36,unknown,neutral
548,2016-12-18,47,"Sir, 495 is the highway number, not the speed limit.",1.5740740740740742,0.0518426225328695,216,128,52,36,sarcasm,neutral
548,2016-12-18,51,"I'm going to need you to take one small step for man out of the vehicle, sir.",1.568075117370892,0.0516069417539753,213,126,53,34,sarcasm,neutral
548,2016-12-18,54,"Sir, do you realize you were going 6,500 in a 50-mile zone?",1.5603864734299515,0.0491461661481801,207,117,64,26,sarcasm,neutral
548,2016-12-18,55,"Zero to sixty in a second was impressive, but it was the next ten seconds where we have a problem, Sir.",1.559808612440191,0.0506450824170833,209,122,57,30,sarcasm,neutral
548,2016-12-18,81,Please eject from the vehicle sir!,1.5243243243243243,0.0514594693341486,185,110,53,22,irony,neutral
548,2016-12-18,85,"Sir, I'm pulling you over because you ran red lights in New Jersey, and Pennsylvania, and Ohio, and Nebraska, and...",1.5191256830601092,0.0518912306380252,183,110,51,22,sarcasm,negative
549,2016-12-25,95,Other than these we have the same chance of succeeding here as men do.,1.562874251497006,0.0585672367141948,167,100,40,27,irony,neutral
550,2017-01-08,77,"The secret to my success, my boy? Linear thinking.",1.5549132947976878,0.0507797525320948,173,94,62,17,unknown,positive
550,2017-01-08,84,"In the line to audition for the role of the ""Invisible Man,"" Ted wasn't sure whether his chances were exceedingly high or exceedingly low.""",1.544378698224852,0.0604986440456722,169,108,30,31,wit-surprise,neutral
552,2017-01-22,40,"For God's sake, please stop yelling 'man overboard!'.",1.529126213592233,0.0508803024678476,206,126,51,29,unknown,negative
552,2017-01-22,69,"Aw, man, right through my sand castle.",1.5,0.0503147449348241,188,115,52,21,incongruity-absurdity,negative
552,2017-01-22,71,"One more Merrily, Merrily and you're a dead man.",1.497326203208556,0.0510790536608821,187,116,49,22,sarcasm,negative
553,2017-01-29,30,Remember when you said you'd only date me if I was the last man on earth?,1.6032608695652173,0.0571658905612796,184,106,45,33,irony,neutral
553,2017-01-29,38,You're now looking at the handsomest man alive.,1.5932203389830508,0.0590738811464512,177,105,39,33,unknown,neutral
553,2017-01-29,39,"So then the genie says, ""Sure, I'll make you the sexiest man alive...""",1.5885714285714283,0.061821593747141,175,109,29,37,sarcasm,positive
553,2017-01-29,42,"Well Joan, now I am the last man on earth.",1.583815028901734,0.0602551711137826,173,105,35,33,sarcasm,negative
553,2017-01-29,55,Remember that time you said even if I were the last man on Earth?,1.5644171779141105,0.0596873940176352,163,98,38,27,irony,neutral
553,2017-01-29,56,"What do you mean ""if"" I was the last man on Earth?",1.5617283950617284,0.0573828930362657,162,94,45,23,sarcasm,neutral
553,2017-01-29,60,But I am the last man on earth.,1.55625,0.0572886291361722,160,93,45,22,unknown,neutral
553,2017-01-29,94,"So, not even if I am the last man on earth?",1.5205479452054795,0.0624028223885646,146,93,30,23,unknown,neutral
553,2017-01-29,99,"Well, now that I actually am the last man on earth . . . .",1.5172413793103448,0.0627464094894537,145,93,29,23,self-deprecating,neutral
554,2017-02-05,53,"Sorry, sir. No pants, no service.",1.572463768115942,0.0316720954089242,552,321,146,85,unknown,negative
555,2017-02-12,11,"Nooo. I said I wanted a ""man again"".",1.5736842105263158,0.0583988583058254,190,119,33,38,sarcasm,neutral
555,2017-02-12,42,"No, I said I wanted to eat 'a man again.'",1.509433962264151,0.0597662328545707,159,103,31,25,irony,neutral
555,2017-02-12,56,"No, thanks ... I'm a leg man.",1.4967320261437909,0.058005627497162,153,97,36,20,sarcasm,neutral
555,2017-02-12,74,"You never listen! I said,I wanted a man again, not a Mannequin!",1.4829931972789117,0.0628240302219579,147,100,23,24,sarcasm,negative
555,2017-02-12,99,"No, you misunderstood. I said ""I bet you can't eat a man again.""",1.4565217391304348,0.0618139402504575,138,94,25,19,unknown,negative
556,2017-02-19,2,So...how did your first husband die?,1.765262252794497,0.0224467793746874,1163,509,418,236,unknown,neutral
556,2017-02-19,5,Your first husband died how?,1.7312961011591148,0.026049454026412,949,467,270,212,unknown,negative
556,2017-02-19,65,"So, hey, I've been meaning to ask you a little more about your late husband. . .",1.5297297297297296,0.0363271040012361,370,218,108,44,sarcasm,neutral
557,2017-03-06,83,"And on the eighth day, man expected dinner.",1.4827586206896552,0.0568970047275712,174,117,30,27,unknown,neutral
558,2017-03-12,31,"Mom, Dad, did you forget something?",1.5724815724815724,0.03994130005084,407,256,69,82,sarcasm,neutral
558,2017-03-12,34,Mom...Dad...you still alive?,1.5626598465473145,0.0400189175673265,391,245,72,74,sarcasm,neutral
558,2017-03-12,41,You win Dad. I'll pay rent.,1.5365168539325842,0.0396340756585353,356,220,81,55,sarcasm,positive
558,2017-03-12,49,"Mom... Dad... you know I can hear you, too, right?",1.5263157894736843,0.0380970174674891,342,204,96,42,sarcasm,neutral
558,2017-03-12,88,Mom...Dad...come quick! I've grown up!,1.4695340501792116,0.0408597174295885,279,178,71,30,unknown,positive
558,2017-03-12,100,Mum? Dad? I think I overslept.,1.4524714828897338,0.040880346185025,263,169,69,25,irony,neutral
559,2017-03-19,64,Talk about a man going overboard.,1.5,0.0443901414209823,268,171,60,37,sarcasm,negative
559,2017-03-19,93,"And that, me boys, is grace under pressure.",1.4634146341463414,0.0476556097837069,205,132,51,22,irony,neutral
560,2017-03-26,2,He got the man cave in the divorce.,1.874946282767512,0.0177671735595353,2327,1018,582,727,irony,neutral
560,2017-03-26,12,Why can't I have a man cave?,1.6228364042434391,0.0126832990432286,3582,1962,1009,611,unknown,negative
560,2017-03-26,15,Do you think your Dad's been waiting there all night?,1.593976777939042,0.0140772810658583,2756,1539,797,420,sarcasm,neutral
560,2017-03-26,28,"You know what? ""Cave Man"" does have a better ring to it than ""Hole Man""...",1.500996015936255,0.0225264473206911,1004,631,243,130,irony,positive
560,2017-03-26,29,"No, THIS is a manhole. That's a man cave.",1.498492462311558,0.0223659410746691,995,622,250,123,incongruity-absurdity,negative
560,2017-03-26,47,One day we will invent a word for a place where a man goes to be alone with his stuff.,1.4718019257221455,0.0256470130059029,727,467,177,83,incongruity-absurdity,neutral
560,2017-03-26,64,"Uh-oh, looks like your Dad is waiting up!",1.4431372549019608,0.0293653729688092,510,333,128,49,sarcasm,neutral
560,2017-03-26,66,"That isn't a ""man-cave"". It's a grizzly bear-cave. He'll soon be wishing he had a man-hole like us!",1.4414587332053743,0.0329682528616128,521,374,64,83,sarcasm,negative
561,2017-04-02,0,"And lastly Father, I bit the mailman",1.89092815941269,0.013469925110626,3814,1550,1130,1134,irony,neutral
561,2017-04-02,29,Wait. They told you you're a good boy too?,1.550643536653609,0.0169057373547999,1787,1038,514,235,irony,positive
561,2017-04-02,58,"No, much deeper, like this...""Luke, I am your father.""",1.4566145092460885,0.0267989033877423,703,472,141,90,sarcasm,neutral
561,2017-04-02,62,So much for man being our best friend.,1.4509803921568627,0.0258001533452774,663,428,171,64,unknown,negative
562,2017-04-09,23,"Your brother is alive, in an aquarium in Queens.",1.598360655737705,0.0644506514639901,122,65,41,16,wit-surprise,neutral
562,2017-04-09,35,I know Mom will love you. Dad may eat you.,1.5491803278688523,0.0446885064252147,244,139,76,29,unknown,positive
562,2017-04-09,59,"Dad, I've decided to come out as transspecies.",1.4910179640718564,0.0529541848640375,167,103,46,18,unknown,neutral
563,2017-04-17,16,"Yes, sir, it's a little like groundhog day.",1.5384615384615383,0.045106728619394,221,124,75,22,unknown,neutral
565,2017-05-01,8,Your wife said it's best if you don't know who the father is.,1.6561264822134387,0.0518015676253245,253,144,52,57,irony,neutral
565,2017-05-01,37,"Sir, you really need to see an Exorcist!",1.5594405594405594,0.0662947535533741,143,90,26,27,sarcasm,neutral
566,2017-05-07,5,"That's Ahab's brother, Rehab. He's in pet therapy.",1.6737739872068231,0.0263916488170917,938,509,226,203,wit-surprise,neutral
566,2017-05-07,80,"Since he climbed out of that whale, he's been a changed man.",1.4095744680851063,0.0463304620955159,188,126,47,15,unknown,positive
568,2017-05-21,45,My husband and I never do anything together any more.,1.5731462925851702,0.0314683053995112,499,275,162,62,unknown,negative
568,2017-05-21,95,I see you've met my husband.,1.4963768115942029,0.0399268726825441,276,165,85,26,sarcasm,neutral
569,2017-05-29,4,The memo said to 'expect incoming male' but we had assumed it was a typo,1.808888888888889,0.0156651618121984,2475,1033,882,560,sarcasm,neutral
569,2017-05-29,22,"Yes, sir. How high, sir?",1.5743243243243243,0.0412200647032152,296,164,94,38,unknown,neutral
569,2017-05-29,24,"Yup, ANOTHER giant leap for man, kinda.",1.567699836867863,0.0323430474517951,613,386,106,121,unknown,neutral
569,2017-05-29,43,I thought white men couldn't jump.,1.510928961748634,0.0380543620665014,366,230,85,51,unknown,negative
570,2017-06-05,10,"Dad, that's not what it means to have Twitter followers.",1.7553324968632371,0.0270817103427411,797,354,284,159,sarcasm,negative
570,2017-06-05,56,No politician in history - and I say this with great surety - has ever been more popular with the pigeons than you sir.,1.5068493150684932,0.0369335767509418,365,225,95,45,sarcasm,negative
570,2017-06-05,82,"Man, you are so flocked...",1.46,0.0428127519193479,250,161,63,26,sarcasm,negative
572,2017-06-25,7,"This ""mine is bigger than yours"" thing between you and your brother has got to stop, Harry.",1.6696914700544463,0.033291810622316,551,289,155,107,unknown,negative
572,2017-06-25,70,"Don't get too Freudian on me, Harold. It's just another man's beach ball.",1.436842105263158,0.0468269431873902,190,123,51,16,sarcasm,negative
